year,species_code,sex,sex_desc,iss,nss,nhl
2005,21740,0,total_pre,196.4543252918007,1594,68
2005,21740,1,male,122.39906742660541,760,67
2005,21740,2,female,102.92536468509837,774,66
2005,21740,4,total_post,188.8091015332009,1594,68
2005,21740,12,female_male,243.02474484737553,1534,68
2006,10210,0,total_pre,124.05828370781033,426,39
2006,10210,1,male,67.56508115973901,186,31
2006,10210,2,female,67.16396309515396,240,34
2006,10210,4,total_post,117.00309069580045,426,39
2006,10210,12,female_male,137.95560467930932,426,39
2006,21720,0,total_pre,395.3408648255131,1300,111
2006,21720,1,male,218.21760892440005,617,97
2006,21720,2,female,218.6456099947326,656,106
2006,21720,4,total_post,306.95812779233256,1300,111
2006,21720,12,female_male,464.8397136483404,1273,111
2006,21740,0,total_pre,343.93546420699806,1535,279
2006,21740,1,male,181.82134207733696,598,225
2006,21740,2,female,195.0030703037157,673,221
2006,21740,4,total_post,340.7034301051423,1535,279
2006,21740,12,female_male,400.33062716763305,1271,245
2007,10210,0,total_pre,220.56906031497476,772,66
2007,10210,1,male,113.77025578802812,326,48
2007,10210,2,female,144.6231664589254,444,56
2007,10210,4,total_post,203.25500214484126,772,66
2007,10210,12,female_male,265.557849353069,770,66
2007,21720,0,total_pre,54.92275913076568,1441,155
2007,21720,1,male,86.92559696928117,677,128
2007,21720,2,female,82.63149882985405,692,137
2007,21720,4,total_post,55.022137655241664,1441,155
2007,21720,12,female_male,183.25927413352554,1369,149
2007,21740,0,total_pre,203.14368311226656,1483,275
2007,21740,1,male,140.73127116834723,514,176
2007,21740,2,female,97.95174751403121,493,181
2007,21740,4,total_post,181.70261078270556,1483,275
2007,21740,12,female_male,250.48920868789747,1007,199
2008,10210,0,total_pre,252.49727839841734,830,65
2008,10210,1,male,133.70347372712942,371,53
2008,10210,2,female,161.6461060035483,459,56
2008,10210,4,total_post,231.74374226398947,830,65
2008,10210,12,female_male,306.6612216354462,830,65
2008,21720,0,total_pre,73.42450414162066,1213,117
2008,21720,1,male,62.56184726739915,567,100
2008,21720,2,female,61.29150872670017,624,105
2008,21720,4,total_post,82.70760126846638,1213,117
2008,21720,12,female_male,141.1681163518604,1191,117
2008,21740,0,total_pre,249.75371368008635,1241,200
2008,21740,1,male,149.144577988994,514,173
2008,21740,2,female,126.70583363690633,558,175
2008,21740,4,total_post,243.529958283061,1241,200
2008,21740,12,female_male,290.90685197425654,1072,183
2009,10210,0,total_pre,180.5620241396203,751,70
2009,10210,1,male,97.81916138366421,318,51
2009,10210,2,female,122.55640207008369,433,63
2009,10210,4,total_post,171.87915026081174,751,70
2009,10210,12,female_male,231.31515094269244,751,70
2009,21720,0,total_pre,139.82455959303377,1412,135
2009,21720,1,male,126.77023483923614,692,117
2009,21720,2,female,130.9933108410545,699,128
2009,21720,4,total_post,129.43240186568335,1412,135
2009,21720,12,female_male,289.17927207655464,1391,135
2009,21740,0,total_pre,162.72881417076326,1342,221
2009,21740,1,male,78.0612811801484,495,171
2009,21740,2,female,90.38919647049688,563,179
2009,21740,4,total_post,148.3681659139155,1342,221
2009,21740,12,female_male,176.24669963991548,1058,188
2010,10210,0,total_pre,356.81367767106013,1178,123
2010,10210,1,male,182.2640869684688,512,90
2010,10210,2,female,221.91275107751585,655,103
2010,10210,4,total_post,334.40456200724424,1178,123
2010,10210,12,female_male,418.9986217158619,1167,121
2010,21720,0,total_pre,45.2787361956002,1467,160
2010,21720,1,male,31.070826957701765,700,120
2010,21720,2,female,51.17945566169399,745,141
2010,21720,4,total_post,45.948552720463404,1467,160
2010,21720,12,female_male,89.60499999688852,1445,154
2010,21740,0,total_pre,110.08286721311349,1385,214
2010,21740,1,male,77.63482414083447,557,193
2010,21740,2,female,78.16411118545005,620,200
2010,21740,4,total_post,108.0371213206266,1385,214
2010,21740,12,female_male,168.22198428836447,1177,204
2011,10210,0,total_pre,213.7224334690092,753,64
2011,10210,1,male,105.71382441323627,333,50
2011,10210,2,female,134.69804488052736,420,51
2011,10210,4,total_post,199.79415374331325,753,64
2011,10210,12,female_male,250.06905485884042,753,64
2011,21720,0,total_pre,51.982497406894055,1253,114
2011,21720,1,male,43.59247728469194,604,107
2011,21720,2,female,43.56389100948833,644,102
2011,21720,4,total_post,52.06563808901307,1253,114
2011,21720,12,female_male,98.20447700254257,1248,114
2011,21740,0,total_pre,171.8686048666793,1740,267
2011,21740,1,male,90.3833709821216,732,242
2011,21740,2,female,131.71860645605008,801,247
2011,21740,4,total_post,164.233547237609,1740,267
2011,21740,12,female_male,235.18676075785294,1533,257
2012,10210,0,total_pre,297.1136511647233,973,72
2012,10210,1,male,167.1000363575834,441,61
2012,10210,2,female,156.16347965370468,532,64
2012,10210,4,total_post,273.6006155678414,973,72
2012,10210,12,female_male,326.866962784226,973,72
2012,21720,0,total_pre,53.90202284558158,1301,134
2012,21720,1,male,39.45862222886037,625,118
2012,21720,2,female,29.60015456026843,657,123
2012,21720,4,total_post,52.71704701069625,1301,134
2012,21720,12,female_male,75.5245496310723,1282,134
2012,21740,0,total_pre,104.70211173015763,1785,267
2012,21740,1,male,68.5094141990881,727,250
2012,21740,2,female,76.36711233442912,773,252
2012,21740,4,total_post,103.12052126337467,1785,267
2012,21740,12,female_male,157.4084751247548,1500,261
2013,10210,0,total_pre,244.74191932593536,803,70
2013,10210,1,male,111.50455785235496,330,47
2013,10210,2,female,160.7964751705815,467,59
2013,10210,4,total_post,219.9302165752444,803,70
2013,10210,12,female_male,277.66925246045287,797,70
2013,21720,0,total_pre,64.82223801318834,1418,129
2013,21720,1,male,51.46590305776297,679,103
2013,21720,2,female,51.33048513607855,710,117
2013,21720,4,total_post,63.81388033485995,1418,129
2013,21720,12,female_male,115.74152456029115,1389,129
2013,21740,0,total_pre,64.05615829976392,1847,272
2013,21740,1,male,44.44360371036401,743,245
2013,21740,2,female,44.632188565434056,773,242
2013,21740,4,total_post,62.69687849186973,1847,272
2013,21740,12,female_male,103.02883331524156,1516,251
2014,10210,0,total_pre,194.31566470182412,790,52
2014,10210,1,male,89.95616357803442,329,45
2014,10210,2,female,129.53240114208072,461,48
