year,species_code,sex,sex_desc,iss,nss,nhl
2013,21720,2,female,2078.2680564464627,710,117
2013,21720,4,total_post,4598.702862813164,1418,129
2013,21720,12,female_male,4716.510165425177,1389,129
2013,21740,0,total_pre,1775.854581745966,1847,272
2013,21740,1,male,571.3327266973548,743,245
2013,21740,2,female,610.4295871866719,773,242
2013,21740,4,total_post,1703.4463949161723,1847,272
2013,21740,12,female_male,1427.2390995924436,1516,251
2014,10210,0,total_pre,755.947347730727,790,52
2014,10210,1,male,286.74230093126516,329,45
2014,10210,2,female,428.77284559299795,461,48
2014,10210,4,total_post,696.0674568812943,790,52
2014,10210,12,female_male,729.2735567695523,790,52
2014,21720,0,total_pre,3671.805195809359,1420,119
2014,21720,1,male,1721.593183914791,671,104
2014,21720,2,female,1541.7645318999887,747,110
2014,21720,4,total_post,3635.548798026372,1420,119
2014,21720,12,female_male,3669.1322624258796,1418,119
2014,21740,0,total_pre,2512.404576568979,2099,316
2014,21740,1,male,744.2221979959062,859,297
2014,21740,2,female,866.6421941040975,914,306
2014,21740,4,total_post,2269.9353535705513,2099,316
2014,21740,12,female_male,1895.1387004833812,1773,315
2015,10210,0,total_pre,887.0245425120368,875,73
2015,10210,1,male,380.3025260202984,393,47
2015,10210,2,female,451.14578777176627,482,57
2015,10210,4,total_post,835.8568079030105,875,73
2015,10210,12,female_male,866.3091860669205,875,73
2015,21720,0,total_pre,4925.8884015023195,1819,231
2015,21720,1,male,2599.7507424005926,922,218
2015,21720,2,female,2106.6992972802527,888,215
2015,21720,4,total_post,4587.961910283088,1819,231
2015,21720,12,female_male,5563.3573586939465,1810,231
2015,21740,0,total_pre,3210.586482109383,2320,354
2015,21740,1,male,1434.4756564252189,1003,333
2015,21740,2,female,1161.7875451814893,1058,341
2015,21740,4,total_post,2932.89177193339,2320,354
2015,21740,12,female_male,2856.1962489594407,2061,353
2016,10210,0,total_pre,851.9077914912644,876,69
2016,10210,1,male,336.82328798866973,380,61
2016,10210,2,female,428.7820587736206,495,67
2016,10210,4,total_post,791.3723483493262,876,69
2016,10210,12,female_male,798.2013970492218,875,69
2016,21720,0,total_pre,2797.0882698570317,1624,257
2016,21720,1,male,1357.2436015750814,786,235
2016,21720,2,female,1373.041325556299,827,234
2016,21720,4,total_post,2599.0855805277893,1624,257
2016,21720,12,female_male,3128.9525572446064,1613,257
2016,21740,0,total_pre,2970.458615565778,1766,342
2016,21740,1,male,1364.2545791247276,862,322
2016,21740,2,female,1292.5957215757253,826,315
2016,21740,4,total_post,2847.76243355578,1766,342
2016,21740,12,female_male,2920.529414989464,1688,342
2017,10210,0,total_pre,1515.4879493349397,1422,128
2017,10210,1,male,707.3340823852817,682,94
2017,10210,2,female,725.4192466475326,740,105
2017,10210,4,total_post,1446.4049529740096,1422,128
2017,10210,12,female_male,1494.400734856882,1422,128
2017,21720,0,total_pre,4257.427698034445,1744,441
2017,21720,1,male,1609.313126097853,844,414
2017,21720,2,female,1856.1636776956288,886,420
2017,21720,4,total_post,3224.074025657467,1744,441
2017,21720,12,female_male,3853.7459436305758,1730,441
2017,21740,0,total_pre,2491.517878909023,1623,339
2017,21740,1,male,1111.7977398334044,777,329
2017,21740,2,female,1013.8757385893763,743,324
2017,21740,4,total_post,2211.253434226355,1623,339
2017,21740,12,female_male,2306.232426011384,1520,339
2018,10210,0,total_pre,840.0119626579809,720,68
2018,10210,1,male,305.2482259876952,309,53
2018,10210,2,female,448.88396930843885,411,61
2018,10210,4,total_post,792.2953251801686,720,68
2018,10210,12,female_male,783.2395424204543,720,68
2018,21720,0,total_pre,3019.886487677568,1339,355
2018,21720,1,male,1255.2656773361869,627,315
2018,21720,2,female,1141.7115414528862,711,336
2018,21720,4,total_post,2103.691422104418,1339,355
2018,21720,12,female_male,2686.1286898110366,1338,355
2018,21740,0,total_pre,2872.260274047471,1486,338
2018,21740,1,male,955.4351666758805,720,313
2018,21740,2,female,904.9976495041486,704,311
2018,21740,4,total_post,2114.460599206142,1486,338
2018,21740,12,female_male,2090.398420830957,1424,335
2019,10210,0,total_pre,976.6862876522397,832,67
2019,10210,1,male,395.1792532033141,366,50
2019,10210,2,female,539.3533458171829,466,61
2019,10210,4,total_post,931.219198533459,832,67
2019,10210,12,female_male,961.7507796112634,832,67
2019,21720,0,total_pre,7613.230269782877,1824,463
2019,21720,1,male,3661.081447544856,874,421
2019,21720,2,female,3609.128192909844,945,438
2019,21720,4,total_post,7296.776024690876,1824,463
2019,21720,12,female_male,8590.395313820361,1819,463
2019,21740,0,total_pre,2946.1554362914208,1519,312
2019,21740,1,male,1046.9393754676998,746,296
2019,21740,2,female,926.4403702619115,699,282
2019,21740,4,total_post,2679.904325496588,1519,312
2019,21740,12,female_male,2305.329905496546,1445,312
2021,10210,0,total_pre,441.55343499657147,983,200
2021,10210,1,male,284.7190323073557,344,151
2021,10210,2,female,370.29597626003994,639,193
2021,10210,4,total_post,633.4024338418858,983,200
2021,10210,12,female_male,659.5377761986879,983,200
2021,21720,0,total_pre,3926.1610504966798,1757,465
2021,21720,1,male,1762.3801933013826,837,418
2021,21720,2,female,1790.1919273362435,919,439
2021,21720,4,total_post,3587.986457830432,1757,465
2021,21720,12,female_male,3968.409230505778,1756,465
2021,21740,0,total_pre,3159.390284970255,2050,451
2021,21740,1,male,1171.2378120737417,929,405
2021,21740,2,female,1153.373486303853,1053,418
2021,21740,4,total_post,2711.5732670643274,2050,451
2021,21740,12,female_male,2476.1220432819473,1982,450
2022,10210,0,total_pre,1309.5716143582617,943,318
2022,10210,1,male,530.9343526095862,378,244
2022,10210,2,female,728.0093148408814,561,299
2022,10210,4,total_post,1281.6159795901815,943,318
2022,10210,12,female_male,1301.8879400695357,939,318
2022,21720,0,total_pre,5719.933608185596,1781,457
