year,species_code,sex,sex_desc,iss,nss,nhl
2010,21720,2,female,164.73206819774092,745,141
2010,21720,4,total_post,187.52261204949872,1467,160
2010,21720,12,female_male,363.91444626928705,1445,154
2010,21740,0,total_pre,245.18749386590034,1385,214
2010,21740,1,male,164.30882984418875,557,193
2010,21740,2,female,169.41407993204814,620,200
2010,21740,4,total_post,233.41548010757234,1385,214
2010,21740,12,female_male,366.4516303352427,1177,204
2011,10210,0,total_pre,256.1513037812884,753,64
2011,10210,1,male,132.92410619345105,333,50
2011,10210,2,female,156.9259935565033,420,51
2011,10210,4,total_post,250.66337314795447,753,64
2011,10210,12,female_male,300.81037506726113,753,64
2011,21720,0,total_pre,201.14800771333367,1253,114
2011,21720,1,male,209.60011269051572,604,107
2011,21720,2,female,192.26723957112048,644,102
2011,21720,4,total_post,198.93584610746117,1253,114
2011,21720,12,female_male,468.42313444974246,1248,114
2011,21740,0,total_pre,339.663209727067,1740,267
2011,21740,1,male,233.8594350541983,732,242
2011,21740,2,female,246.19870154570071,801,247
2011,21740,4,total_post,320.1061984793941,1740,267
2011,21740,12,female_male,530.9350838168192,1533,257
2012,10210,0,total_pre,372.87530432811525,973,72
2012,10210,1,male,184.20608552859022,441,61
2012,10210,2,female,228.76002758534088,532,64
2012,10210,4,total_post,362.84490171337364,973,72
2012,10210,12,female_male,426.6395818152918,973,72
2012,21720,0,total_pre,158.47921439218186,1301,134
2012,21720,1,male,166.33721192417337,625,118
2012,21720,2,female,161.09676228877672,657,123
2012,21720,4,total_post,153.97852430994232,1301,134
2012,21720,12,female_male,374.66205438366705,1282,134
2012,21740,0,total_pre,361.60228885914154,1785,267
2012,21740,1,male,228.6943328151058,727,250
2012,21740,2,female,256.5552896648732,773,252
2012,21740,4,total_post,344.0900178975342,1785,267
2012,21740,12,female_male,542.6875670296668,1500,261
2013,10210,0,total_pre,341.6503624070665,803,70
2013,10210,1,male,152.5083482515116,330,47
2013,10210,2,female,207.71625161972878,467,59
2013,10210,4,total_post,331.0508122094015,803,70
2013,10210,12,female_male,368.84661160393875,797,70
2013,21720,0,total_pre,129.38408993063564,1418,129
2013,21720,1,male,123.50433181346983,679,103
2013,21720,2,female,112.6122946136328,710,117
2013,21720,4,total_post,128.5491623607169,1418,129
2013,21720,12,female_male,279.66450499661664,1389,129
2013,21740,0,total_pre,425.55250209993915,1847,272
2013,21740,1,male,212.37963150210757,743,245
2013,21740,2,female,257.6229442911964,773,242
2013,21740,4,total_post,405.3529505357942,1847,272
2013,21740,12,female_male,547.6971303544404,1516,251
2014,10210,0,total_pre,259.60778262110705,790,52
2014,10210,1,male,112.52777392686919,329,45
2014,10210,2,female,172.42360884783315,461,48
2014,10210,4,total_post,245.2391464568397,790,52
2014,10210,12,female_male,286.57229143037574,790,52
2014,21720,0,total_pre,145.57368937953612,1420,119
2014,21720,1,male,122.87687658092864,671,104
2014,21720,2,female,136.74456190268057,747,110
2014,21720,4,total_post,144.09920268019187,1420,119
2014,21720,12,female_male,290.3187995041711,1418,119
2014,21740,0,total_pre,382.52178262462024,2099,316
2014,21740,1,male,227.38633869791613,859,297
2014,21740,2,female,261.4470507165551,914,306
2014,21740,4,total_post,377.8227308691788,2099,316
2014,21740,12,female_male,564.6601884667056,1773,315
2015,10210,0,total_pre,304.77294729711207,875,73
2015,10210,1,male,157.15427971180654,393,47
2015,10210,2,female,176.66654834832687,482,57
2015,10210,4,total_post,291.29547570435204,875,73
2015,10210,12,female_male,347.0362750883961,875,73
2015,21720,0,total_pre,394.28658818365545,1819,231
2015,21720,1,male,328.7481263998385,922,218
2015,21720,2,female,309.1276543439415,888,215
2015,21720,4,total_post,384.4323236791707,1819,231
2015,21720,12,female_male,756.991660877996,1810,231
2015,21740,0,total_pre,580.1299981040809,2320,354
2015,21740,1,male,361.1068812805294,1003,333
2015,21740,2,female,368.1346667264112,1058,341
2015,21740,4,total_post,547.5048352280247,2320,354
2015,21740,12,female_male,797.5266446365573,2061,353
2016,10210,0,total_pre,340.31132753002726,876,69
2016,10210,1,male,153.7242058165215,380,61
2016,10210,2,female,194.71296833299897,495,67
2016,10210,4,total_post,319.1821962322395,876,69
2016,10210,12,female_male,361.4457339559328,875,69
2016,21720,0,total_pre,541.9030942040074,1624,257
2016,21720,1,male,347.14546071267216,786,235
2016,21720,2,female,386.8829529462337,827,234
2016,21720,4,total_post,524.8030230413129,1624,257
2016,21720,12,female_male,808.2404552679586,1613,257
2016,21740,0,total_pre,517.1898756445927,1766,342
2016,21740,1,male,340.0142355940169,862,322
2016,21740,2,female,320.8493328007395,826,315
2016,21740,4,total_post,492.5902599043565,1766,342
2016,21740,12,female_male,714.2980172221368,1688,342
2017,10210,0,total_pre,510.50103316911003,1422,128
2017,10210,1,male,267.40660483888007,682,94
2017,10210,2,female,285.7268201945404,740,105
2017,10210,4,total_post,487.141509054433,1422,128
2017,10210,12,female_male,576.2092394532735,1422,128
2017,21720,0,total_pre,742.519414168253,1744,441
2017,21720,1,male,414.2252993043429,844,414
2017,21720,2,female,438.65322226754694,886,420
2017,21720,4,total_post,591.3340999818131,1744,441
2017,21720,12,female_male,912.2590220665332,1730,441
2017,21740,0,total_pre,747.0169397346257,1623,339
2017,21740,1,male,415.10281737788495,777,329
2017,21740,2,female,389.70249574063433,743,324
2017,21740,4,total_post,699.0821953150744,1623,339
2017,21740,12,female_male,856.2275555532779,1520,339
2018,10210,0,total_pre,203.98973642987778,720,68
2018,10210,1,male,138.78162127584457,309,53
2018,10210,2,female,195.05557425905602,411,61
2018,10210,4,total_post,196.70857363757307,720,68
2018,10210,12,female_male,344.98386921292405,720,68
2018,21720,0,total_pre,541.9088950748107,1339,355
2018,21720,1,male,304.1517714940682,627,315
2018,21720,2,female,310.5690624466566,711,336
2018,21720,4,total_post,435.26141704885623,1339,355
2018,21720,12,female_male,688.5949767454437,1338,355
2018,21740,0,total_pre,329.5120094159729,1486,338
2018,21740,1,male,222.14261070383134,720,313
2018,21740,2,female,225.2158343281167,704,311
2018,21740,4,total_post,286.085949760477,1486,338
2018,21740,12,female_male,486.6658404925748,1424,335
2019,10210,0,total_pre,369.73591041719925,832,67
2019,10210,1,male,181.4399829487479,366,50
2019,10210,2,female,224.20808565412813,466,61
2019,10210,4,total_post,363.34865537366943,832,67
2019,10210,12,female_male,414.76549652706245,832,67
2019,21720,0,total_pre,408.0436418152056,1824,463
2019,21720,1,male,332.0555565641265,874,421
2019,21720,2,female,319.2212705541108,945,438
2019,21720,4,total_post,388.3759342181195,1824,463
2019,21720,12,female_male,754.1047930362673,1819,463
2019,21740,0,total_pre,503.057018149044,1519,312
2019,21740,1,male,338.9064253810536,746,296
2019,21740,2,female,323.6545532585089,699,282
2019,21740,4,total_post,460.02222141046786,1519,312
2019,21740,12,female_male,751.7850503514836,1445,312
2021,10210,0,total_pre,184.18563550990686,983,200
2021,10210,1,male,133.43250329363644,344,151
2021,10210,2,female,158.9132179750302,639,193
2021,10210,4,total_post,253.47883246407162,983,200
2021,10210,12,female_male,300.2521167376111,983,200
2021,21720,0,total_pre,733.1395013100843,1757,465
2021,21720,1,male,458.98275015934166,837,418
2021,21720,2,female,465.5155619217624,919,439
2021,21720,4,total_post,683.018031463891,1757,465
2021,21720,12,female_male,1021.9044387074562,1756,465
2021,21740,0,total_pre,452.70025405022614,2050,451
2021,21740,1,male,262.2284859151948,929,405
2021,21740,2,female,280.0040060902179,1053,418
2021,21740,4,total_post,413.40951426043705,2050,451
2021,21740,12,female_male,569.4679913357538,1982,450
2022,10210,0,total_pre,395.1391572728306,943,318
2022,10210,1,male,192.29182002175708,378,244
2022,10210,2,female,258.8615483731648,561,299
2022,10210,4,total_post,384.99031865791176,943,318
2022,10210,12,female_male,466.00921119762336,939,318
2022,21720,0,total_pre,475.86627036541483,1781,457
2022,21720,1,male,377.00172674580585,852,413
2022,21720,2,female,377.46137107585093,906,432
2022,21720,4,total_post,460.01247017589947,1781,457
2022,21720,12,female_male,822.5671853697539,1758,454
2022,21740,0,total_pre,526.0979677921194,1980,448
2022,21740,1,male,313.8794267577485,800,375
2022,21740,2,female,311.70448616414154,967,412
2022,21740,4,total_post,502.5314319307745,1980,448
2022,21740,12,female_male,677.1677319287996,1767,426
2023,21740,0,total_pre,398.2110041604293,1677,347
2023,21740,1,male,246.32413209269265,667,308
2023,21740,2,female,266.82545066999586,836,328
2023,21740,4,total_post,392.2066297495311,1677,347
2023,21740,12,female_male,555.0977715784237,1503,347
